,Name,smile,BA_pct,MolWt,ExactMolWt,qed,MolLogP,MolMR,VSA_total,LabuteASA,TPSA,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,NumHAcceptors,NumHDonors,HeavyAtomCount,NumHeteroatoms,NumRotatableBonds,NHOHCount,NOCount,FractionCSP3,RingCount,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumSaturatedRings,BalabanJ,BertzCT,HallKierAlpha,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,fracVSA_PEOE01,fracVSA_PEOE02,fracVSA_PEOE03,fracVSA_PEOE04,fracVSA_PEOE05,fracVSA_PEOE06,fracVSA_PEOE07,fracVSA_PEOE08,fracVSA_PEOE09,fracVSA_PEOE10,fracVSA_PEOE11,fracVSA_PEOE12,fracVSA_PEOE13,fracVSA_PEOE14,fracVSA_SMR01,fracVSA_SMR02,fracVSA_SMR03,fracVSA_SMR04,fracVSA_SMR05,fracVSA_SMR06,fracVSA_SMR07,fracVSA_SMR08,fracVSA_SMR09,fracVSA_SMR10,fracVSA_SlogP01,fracVSA_SlogP02,fracVSA_SlogP03,fracVSA_SlogP04,fracVSA_SlogP05,fracVSA_SlogP06,fracVSA_SlogP07,fracVSA_SlogP08,fracVSA_SlogP09,fracVSA_SlogP10,fracVSA_SlogP11,fracVSA_SlogP12
267,primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,96.0,259.35299999999995,259.168462292,0.8371289360458547,2.782700000000001,79.66810000000002,113.03520766330452,113.52566642868597,60.17,0.1211777071943438,-0.4966624448954453,0.4966624448954453,0.1211777071943438,4.0,2.0,19.0,4.0,6.0,3.0,4.0,0.4,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.293928557585762,541.901766770341,-1.81,15.787319034968563,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,38.44287098837844,23.691275683687444,18.31388453357736,5.749511833283905,0.0,0.0,0.0,0.0,4.736862953800049,0.0,4.9839785209472085,5.733667477162185,25.807221274690605,18.97134255119644,30.462311845459517,0.0,5.749511833283905,16.59031120676462,15.787319034968563,24.68037329728528,0.0,0.0,19.765380445542643,30.462311845459517,0.0,10.902924932081056,0.0,5.687386274683562,5.749511833283905,0.0,15.787319034968563,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,38.44287098837844,23.691275683687444,18.31388453357736,5.749511833283905,0.0,0.0,0.0,0.0,4.736862953800049,0.0,4.9839785209472085,5.733667477162185,25.807221274690605,18.97134255119644,30.462311845459517,0.0,5.749511833283905,16.59031120676462,15.787319034968563,24.68037329728528,0.0,0.0,19.765380445542643,30.462311845459517,0.0,10.902924932081056,0.0,5.687386274683562,5.749511833283905,0.0,0.1396672714752194,0.0440922666837829,0.0,0.0,0.0,0.0536679428814017,0.3400964335190798,0.2095920038848083,0.1620192939188338,0.0508647876368737,0.0,0.0,0.0,0.0,0.0419060844114131,0.0,0.0440922666837829,0.0507246157696364,0.2283113536762988,0.1678356942352506,0.2694940140791967,0.0,0.0508647876368737,0.1467711835075476,0.1396672714752194,0.2183423537452168,0.0,0.0,0.1748603895559456,0.2694940140791967,0.0,0.0964560083311153,0.0,0.0503151751764322,0.0508647876368737,0.0
268,ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,34.0,247.33799999999997,247.157228912,0.8909068281271514,2.3347000000000007,71.81380000000004,107.90102818732306,108.42564051798036,40.54,0.1427259540648078,-0.507955788170902,0.507955788170902,0.1427259540648078,3.0,1.0,18.0,3.0,3.0,1.0,3.0,0.5333333333333333,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.3933992139404685,433.8746713629965,-1.35,10.006437125691184,4.794537184071822,0.0,0.0,0.0,19.056471336613843,50.67501366897457,6.4208216229260096,5.41499046939678,11.532756779648844,0.0,0.0,0.0,0.0,9.901064578912528,0.0,4.899909730850478,0.0,31.601192537865437,20.13718479450234,29.82891976554344,0.0,5.749511833283905,5.783244946364939,0.0,35.92686686655846,10.2095276534686,0.0,31.749653560165648,24.26546827384644,0.0,0.0,0.0,0.0,5.749511833283905,0.0,10.006437125691184,4.794537184071822,0.0,0.0,0.0,19.056471336613843,50.67501366897457,6.4208216229260096,5.41499046939678,11.532756779648844,0.0,0.0,0.0,0.0,9.901064578912528,0.0,4.899909730850478,0.0,31.601192537865437,20.13718479450234,29.82891976554344,0.0,5.749511833283905,5.783244946364939,0.0,35.92686686655846,10.2095276534686,0.0,31.749653560165648,24.26546827384644,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.0927371804865415,0.0444345829193415,0.0,0.0,0.0,0.1766106556791154,0.4696434734708877,0.0595065842355,0.0501847902690603,0.1068827329395531,0.0,0.0,0.0,0.0,0.0917606138258817,0.0,0.0454111495800014,0.0,0.2928720241942806,0.1866264402925141,0.2764470391677689,0.0,0.053285051401942,0.053597681537611,0.0,0.3329613023166668,0.0946193731884019,0.0,0.2942479241721981,0.224886348920791,0.0,0.0,0.0,0.0,0.053285051401942,0.0
269,meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,52.0,247.33799999999997,247.157228912,0.7669944339918414,2.2131,71.48400000000005,108.22033966463393,108.74495199529125,29.54,0.316145295086621,-0.4653135843285089,0.4653135843285089,0.316145295086621,3.0,0.0,18.0,3.0,3.0,0.0,3.0,0.5333333333333333,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.313014283346961,394.21444538868286,-1.35,9.636772684650529,4.794537184071822,0.0,0.0,0.0,30.33183534230805,45.46601673174197,0.0,12.021872433909698,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,4.899909730850478,0.0,25.180370914939424,26.744066759015254,35.89528683400505,0.0,0.0,5.969305287951849,0.0,37.61328177781758,14.94639060726865,0.0,25.32883193723964,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,9.636772684650529,4.794537184071822,0.0,0.0,0.0,30.33183534230805,45.46601673174197,0.0,12.021872433909698,0.0,0.0,0.0,0.0,5.969305287951849,9.53140013787187,0.0,4.899909730850478,0.0,25.180370914939424,26.744066759015254,35.89528683400505,0.0,0.0,5.969305287951849,0.0,37.61328177781758,14.94639060726865,0.0,25.32883193723964,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0890477031814361,0.0443034756583624,0.0,0.0,0.0,0.2802785080540678,0.4201245059167018,0.0,0.1110869959488623,0.0,0.0,0.0,0.0,0.0551588112405694,0.0880740179471706,0.0,0.0452771608926279,0.0,0.2326768793460763,0.2471260655981394,0.3316870649754162,0.0,0.0,0.0551588112405694,0.0,0.3475620377313368,0.1381107345771257,0.0,0.2340487196374696,0.2802785080540678,0.0,0.0,0.0,0.0,0.0,0.0
270,capecitabine,CCCCCOC(O)=Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,100.0,359.354,359.149263644,0.3889675567655955,0.7737999999999998,85.25340000000003,142.38384106653706,142.9213743772507,126.40000000000002,0.3873853990194095,-0.4659205760091952,0.4659205760091952,0.3873853990194095,8.0,3.0,25.0,10.0,6.0,3.0,9.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1606715304508173,679.7208069303933,-2.04,24.793308092122217,4.567099647791355,9.184952231746642,9.976383253582878,0.0,19.765380445542643,13.344558822616634,0.0,18.907691923874296,12.207932775496603,12.045122011780766,5.817862777835028,0.0,11.773549084147994,29.18372313979704,0.0,9.551078168738565,4.992404732635669,57.64973960213905,6.606881964512918,22.498344994934268,0.0,0.0,11.901668463779547,5.689743398203474,55.87324716696302,9.473725907600098,5.817220841045895,39.33784043889415,15.983785488320567,0.0,0.0,0.0,10.208277825509848,0.0,0.0,24.793308092122217,4.567099647791355,9.184952231746642,9.976383253582878,0.0,19.765380445542643,13.344558822616634,0.0,18.907691923874296,12.207932775496603,12.045122011780766,5.817862777835028,0.0,11.773549084147994,29.18372313979704,0.0,9.551078168738565,4.992404732635669,57.64973960213905,6.606881964512918,22.498344994934268,0.0,0.0,11.901668463779547,5.689743398203474,55.87324716696302,9.473725907600098,5.817220841045895,39.33784043889415,15.983785488320567,0.0,0.0,0.0,10.208277825509848,0.0,0.0,0.1741300691595763,0.0320759688289144,0.0645083891749657,0.0700668220414199,0.0,0.1388175813876669,0.0937224246983238,0.0,0.1327938042845647,0.0857395943532085,0.0845961305830483,0.0408604145965994,0.0,0.0826888008917116,0.2049651345348891,0.0,0.0670797900744598,0.0350630007958745,0.4048896220969266,0.046401908496242,0.1580119262579847,0.0,0.0,0.083588617743623,0.0399605977446879,0.3924128380611183,0.0665365243459962,0.0408559061019253,0.2762802305671138,0.1122584232072459,0.0,0.0,0.0,0.0716954799719122,0.0,0.0
271,milnacipran,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,84.0,246.354,246.173213324,0.8603942445298217,1.7714,73.20940000000004,108.4660427110442,108.97129746279708,46.33,0.2330511109470703,-0.3424750924421139,0.3424750924421139,0.2330511109470703,2.0,1.0,18.0,3.0,5.0,2.0,3.0,0.5333333333333333,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.324807176888777,413.76159501340936,-1.35,10.633577208012664,4.794537184071822,0.0,0.0,0.0,30.33183534230805,38.29440996607822,13.08951281182515,5.41499046939678,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,4.899909730850478,11.651573523323576,25.68328649170404,19.634269217737724,35.89528683400505,0.0,0.0,5.907179729351506,5.733667477162185,30.44135867793971,10.2095276534686,5.917906046161393,25.831747514004253,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,10.633577208012664,4.794537184071822,0.0,0.0,0.0,30.33183534230805,38.29440996607822,13.08951281182515,5.41499046939678,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,4.899909730850478,11.651573523323576,25.68328649170404,19.634269217737724,35.89528683400505,0.0,0.0,5.907179729351506,5.733667477162185,30.44135867793971,10.2095276534686,5.917906046161393,25.831747514004253,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0980360022568605,0.0442031170699623,0.0,0.0,0.0,0.2796436062769681,0.3530543662231259,0.120678439856941,0.0499233707993056,0.0,0.0,0.0544610975168362,0.0,0.0,0.0442031170699623,0.0,0.0451745966606704,0.1074213941257506,0.2367864250392618,0.1810176597854116,0.3309357098021068,0.0,0.0,0.0544610975168362,0.05286140559619,0.2806533539629184,0.0941264878692679,0.0545599885295605,0.2381551577650949,0.2796436062769681,0.0,0.0,0.0,0.0,0.0,0.0
272,mepindolol,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,82.0,262.35299999999995,262.168127944,0.7478636730065338,2.21402,77.67620000000004,112.82464769404775,113.33446403833364,57.28,0.1283147196468398,-0.4901349555664467,0.4901349555664467,0.1283147196468398,3.0,3.0,19.0,4.0,6.0,3.0,4.0,0.4666666666666667,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.97420342353146,533.9251378703719,-1.5199999999999998,20.14415747359429,0.0,0.0,0.0,0.0,19.913841467842857,25.12283840507545,29.18345016199005,0.0,18.460360185545127,0.0,0.0,0.0,0.0,9.843390348640757,0.0,10.30076712495354,0.0,32.917018815968135,13.151638370425491,29.9593962686949,0.0,5.749511833283905,10.902924932081056,10.05365155780638,35.38795150310968,0.0,6.923737199690624,19.54140239422971,24.26546827384644,0.0,10.902924932081056,0.0,0.0,5.749511833283905,0.0,20.14415747359429,0.0,0.0,0.0,0.0,19.913841467842857,25.12283840507545,29.18345016199005,0.0,18.460360185545127,0.0,0.0,0.0,0.0,9.843390348640757,0.0,10.30076712495354,0.0,32.917018815968135,13.151638370425491,29.9593962686949,0.0,5.749511833283905,10.902924932081056,10.05365155780638,35.38795150310968,0.0,6.923737199690624,19.54140239422971,24.26546827384644,0.0,10.902924932081056,0.0,0.0,5.749511833283905,0.0,0.1785439430595007,0.0,0.0,0.0,0.0,0.1765025805517622,0.2226715431294969,0.2586620101055247,0.0,0.1636199231537155,0.0,0.0,0.0,0.0,0.0872450351037972,0.0,0.0912989079557034,0.0,0.2917537921787344,0.1165670679166616,0.2655394621744115,0.0,0.0509597144843309,0.0966360201863608,0.0891086457018626,0.3136544383375603,0.0,0.0613672397051579,0.173201537018942,0.2150724045657853,0.0,0.0966360201863608,0.0,0.0,0.0509597144843309,0.0
273,nipradilol,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,35.0,326.3490000000001,326.14778642399995,0.5409946195599015,0.9360999999999998,82.14890000000004,133.47373412742175,134.00179684183968,103.09,0.2944124470689206,-0.4870752951847473,0.4870752951847473,0.2944124470689206,7.0,2.0,23.0,8.0,8.0,2.0,8.0,0.6,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9320188173775568,536.6984284756862,-2.06,24.73463049018377,0.0,0.0,0.0,10.114318268765572,25.980208536304467,6.06636706846161,24.570870349683545,0.0,25.42169670452244,11.49902366656781,0.0,5.086619042932543,0.0,24.50446092910998,0.0,5.316788604006331,0.0,38.51806962695183,19.75852033493841,33.876870965847395,0.0,11.49902366656781,0.0,14.790514511606428,48.20144037735622,11.258410206662642,10.114318268765572,19.410925891078243,18.19910120538483,0.0,0.0,0.0,0.0,11.49902366656781,0.0,24.73463049018377,0.0,0.0,0.0,10.114318268765572,25.980208536304467,6.06636706846161,24.570870349683545,0.0,25.42169670452244,11.49902366656781,0.0,5.086619042932543,0.0,24.50446092910998,0.0,5.316788604006331,0.0,38.51806962695183,19.75852033493841,33.876870965847395,0.0,11.49902366656781,0.0,14.790514511606428,48.20144037735622,11.258410206662642,10.114318268765572,19.410925891078243,18.19910120538483,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.1853145913080596,0.0,0.0,0.0,0.0757775927592604,0.194646599993241,0.0454498940043911,0.184087682196909,0.0,0.1904621674872257,0.0861519589733675,0.0,0.0381095132775453,0.0,0.1835901354622821,0.0,0.0398339691233229,0.0,0.2885816440122987,0.1480330228573345,0.2538092695713942,0.0,0.0861519589733675,0.0,0.1108121729589624,0.3611305302310665,0.0843492562807504,0.0757775927592604,0.1454288067834189,0.1363496820131736,0.0,0.0,0.0,0.0,0.0861519589733675,0.0
274,s-adenosylmethionine,C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,50.0,399.45300000000015,399.14451525609,0.3288601248730103,-1.9221999999999968,98.91020000000005,157.10195857487926,157.26343685961103,182.63,0.3201584587867722,-0.48008413002097,0.48008413002097,0.3201584587867722,10.0,5.0,27.0,12.0,7.0,7.0,11.0,0.6,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.681684873653056,819.0914489926447,-1.99,31.523780092646533,9.361636831863176,14.951935562841626,0.0,0.0,0.0,10.894980750769236,6.4208216229260096,12.583089258275946,47.70346799826724,17.692941169337626,0.0,0.0,5.969305287951849,24.85098232239399,0.0,19.51903521063298,5.733667477162185,37.00246278605375,23.49514387416717,12.654640149529085,0.0,0.0,33.846026754940105,11.46733495432437,82.92313907250481,20.42638088864111,0.0,12.64872279366088,12.654640149529085,0.0,11.16387793838399,0.0,5.817862777835028,0.0,0.0,31.523780092646533,9.361636831863176,14.951935562841626,0.0,0.0,0.0,10.894980750769236,6.4208216229260096,12.583089258275946,47.70346799826724,17.692941169337626,0.0,0.0,5.969305287951849,24.85098232239399,0.0,19.51903521063298,5.733667477162185,37.00246278605375,23.49514387416717,12.654640149529085,0.0,0.0,33.846026754940105,11.46733495432437,82.92313907250481,20.42638088864111,0.0,12.64872279366088,12.654640149529085,0.0,11.16387793838399,0.0,5.817862777835028,0.0,0.0,0.2006580973185092,0.0595895615610747,0.0951734510408099,0.0,0.0,0.0,0.0693497449019795,0.0408704110449753,0.0800950501981074,0.3036465517744033,0.1126207548896003,0.0,0.0,0.0379963772705399,0.1581837842623031,0.0,0.124244378540511,0.0364964735587898,0.2355315180136173,0.1495534752545348,0.0805504925866186,0.0,0.0,0.215439877783625,0.0729929471175797,0.5278300781525985,0.1300198996494707,0.0,0.0805128268826269,0.0805504925866186,0.0,0.0710613542928108,0.0,0.0370324013182946,0.0,0.0
275,gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,98.0,250.338,250.156894564,0.7849558299886599,3.573240000000002,72.06180000000005,108.24121332125137,108.7851832308131,46.53,0.3085639988790408,-0.4933115604495353,0.4933115604495353,0.3085639988790408,2.0,1.0,18.0,3.0,6.0,1.0,3.0,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4287441586455745,421.746932506919,-1.5100000000000002,9.843390348640757,4.794537184071822,0.0,0.0,0.0,12.13273413692322,57.72986209647011,0.0,12.021872433909698,5.749511833283905,0.0,0.0,0.0,5.969305287951849,14.637927532712576,0.0,0.0,5.41499046939678,40.53659204461451,6.606881964512918,29.32600418877882,0.0,5.749511833283905,5.969305287951849,4.736862953800049,17.682714647305474,4.794537184071822,19.26246486877803,37.81602062862726,18.19910120538483,0.0,0.0,0.0,0.0,5.749511833283905,0.0,9.843390348640757,4.794537184071822,0.0,0.0,0.0,12.13273413692322,57.72986209647011,0.0,12.021872433909698,5.749511833283905,0.0,0.0,0.0,5.969305287951849,14.637927532712576,0.0,0.0,5.41499046939678,40.53659204461451,6.606881964512918,29.32600418877882,0.0,5.749511833283905,5.969305287951849,4.736862953800049,17.682714647305474,4.794537184071822,19.26246486877803,37.81602062862726,18.19910120538483,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.0909393940312397,0.0442949320037832,0.0,0.0,0.0,0.1120897832225348,0.5333445581872077,0.0,0.1110655735004533,0.0531175848539299,0.0,0.0,0.0,0.055148174200851,0.1352343260350229,0.0,0.0,0.0500270673548855,0.3745023803854185,0.0610385061455678,0.270931961024324,0.0,0.0531175848539299,0.055148174200851,0.043762101407173,0.1633639729704856,0.0442949320037832,0.1779586931606961,0.3493680407701297,0.1681346748338023,0.0,0.0,0.0,0.0,0.0531175848539299,0.0
276,n-acetylprocainamide,CCN(CC)CCNC(=O)c1ccc(N=C(C)O)cc1,83.0,277.368,277.179026976,0.5937800033511907,2.3661000000000003,81.96100000000004,119.38163598306328,119.87665634097776,64.93,0.2508256682280984,-0.4965384511490644,0.4965384511490644,0.2508256682280984,3.0,2.0,20.0,5.0,7.0,2.0,5.0,0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4947553374479643,446.691359596364,-1.88,15.323225729697514,4.794537184071822,4.992404732635669,0.0,0.0,13.847474399381248,37.35498108567159,25.57670150321277,5.687386274683562,0.0,5.897745344357611,0.0,5.907179729351506,0.0,9.901064578912528,0.0,10.216698334856808,4.992404732635669,20.771211599071872,26.1790256236503,29.82891976554344,0.0,0.0,17.49231134839268,5.316788604006331,47.99038782305061,0.0,0.0,31.129200274840688,29.257873006482107,0.0,0.0,0.0,5.687386274683562,0.0,0.0,15.323225729697514,4.794537184071822,4.992404732635669,0.0,0.0,13.847474399381248,37.35498108567159,25.57670150321277,5.687386274683562,0.0,5.897745344357611,0.0,5.907179729351506,0.0,9.901064578912528,0.0,10.216698334856808,4.992404732635669,20.771211599071872,26.1790256236503,29.82891976554344,0.0,0.0,17.49231134839268,5.316788604006331,47.99038782305061,0.0,0.0,31.129200274840688,29.257873006482107,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.1283549651796648,0.040161429725691,0.0418188667924097,0.0,0.0,0.1159933375460342,0.3129039133872411,0.2142431814792799,0.0476403780853734,0.0,0.0494024503500213,0.0,0.0494814774542841,0.0,0.082936244736311,0.0,0.0855801501690448,0.0418188667924097,0.1739900063190513,0.2192885480926424,0.2498618780008616,0.0,0.0,0.146524305889679,0.0445360675469435,0.4019913735296693,0.0,0.0,0.260753674704684,0.2450785061333296,0.0,0.0,0.0,0.0476403780853734,0.0,0.0
277,amdinocillin,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,5.0,325.4339999999999,325.14601259599993,0.4823598157396744,1.4062,86.04880000000004,134.28958191393,134.48632497271004,73.21000000000001,0.327399413664399,-0.4796728022884537,0.4796728022884537,0.327399413664399,4.0,1.0,22.0,7.0,3.0,1.0,6.0,0.8,3.0,3.0,0.0,3.0,0.0,3.0,3.0,1.6796733988781196,500.2611403412365,-1.24,14.906346856541662,9.786941916707493,4.794537184071822,0.0,11.761884949391115,12.84164324585202,26.689117645233267,17.83653526504271,6.338535362521884,11.4157136421167,6.041840829147961,0.0,5.907179729351506,5.969305287951849,14.69560176298435,0.0,9.799819461700956,4.992404732635669,61.73533781556752,13.08951281182515,0.0,0.0,0.0,29.97690532921635,0.0,68.41545697267426,9.589074368143644,0.0,39.53076089108529,4.992404732635669,0.0,0.0,0.0,0.0,0.0,11.761884949391115,14.906346856541662,9.786941916707493,4.794537184071822,0.0,11.761884949391115,12.84164324585202,26.689117645233267,17.83653526504271,6.338535362521884,11.4157136421167,6.041840829147961,0.0,5.907179729351506,5.969305287951849,14.69560176298435,0.0,9.799819461700956,4.992404732635669,61.73533781556752,13.08951281182515,0.0,0.0,0.0,29.97690532921635,0.0,68.41545697267426,9.589074368143644,0.0,39.53076089108529,4.992404732635669,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.1110015136252011,0.0728793833238696,0.0357029720082439,0.0,0.0875859823357678,0.0956265040283064,0.1987430243273754,0.1328214371571627,0.0472004996380466,0.0850081851430095,0.0449911358948183,0.0,0.0439883693519694,0.0444509931662289,0.1094321804680513,0.0,0.0729752771736376,0.0371764113156256,0.4597179984902734,0.0974722880603991,0.0,0.0,0.0,0.2232258444920128,0.0,0.5094621339764366,0.0714059440164878,0.0,0.294369528355682,0.0371764113156256,0.0,0.0,0.0,0.0,0.0,0.0875859823357678
278,cyclacillin,CC1(C)SC2C(N=C(O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,80.0,341.433,341.140927216,0.4023053155490134,1.1199999999999997,87.58300000000004,138.65931110040233,138.8606157517154,116.22,0.3273994137551128,-0.4952562139751938,0.4952562139751938,0.3273994137551128,5.0,3.0,23.0,8.0,3.0,4.0,7.0,0.8,3.0,3.0,0.0,2.0,0.0,2.0,3.0,1.802637714585604,571.0692975304925,-1.28,20.846631997694075,4.794537184071822,9.786941916707493,0.0,11.761884949391115,19.26246486877803,26.689117645233267,4.747022453217559,5.538925252383345,11.4157136421167,6.041840829147961,5.897745344357611,5.907179729351506,5.969305287951849,19.802129157825057,0.0,4.899909730850478,10.726072209797854,73.69508469087688,0.0,0.0,0.0,0.0,29.53611531105208,5.733667477162185,60.630697059058406,9.589074368143644,0.0,45.95158251401131,4.992404732635669,0.0,0.0,0.0,0.0,0.0,11.761884949391115,20.846631997694075,4.794537184071822,9.786941916707493,0.0,11.761884949391115,19.26246486877803,26.689117645233267,4.747022453217559,5.538925252383345,11.4157136421167,6.041840829147961,5.897745344357611,5.907179729351506,5.969305287951849,19.802129157825057,0.0,4.899909730850478,10.726072209797854,73.69508469087688,0.0,0.0,0.0,0.0,29.53611531105208,5.733667477162185,60.630697059058406,9.589074368143644,0.0,45.95158251401131,4.992404732635669,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.1503442634486995,0.0345778234870944,0.0705826521063618,0.0,0.0848257852721798,0.1389193752364036,0.1924798084847533,0.0342351510010046,0.0399462914421422,0.0823292251455847,0.0435732788602497,0.0425340736049603,0.0426021136443852,0.0430501582661802,0.1428113914649875,0.0,0.0353377619718771,0.077355585605291,0.5314831301701386,0.0,0.0,0.0,0.0,0.2130121307877057,0.0413507569860236,0.4372637984271831,0.0691556469741888,0.0,0.331399183721157,0.0360048286192674,0.0,0.0,0.0,0.0,0.0,0.0848257852721798
279,sulpiride,CCN1CCC(CN=C(O)c2cc(S(N)(=O)=O)ccc2OC)C1,27.0,341.43300000000016,341.140927216,0.5928176705958947,0.989000000000001,88.62100000000005,136.17234807141836,136.37365272273144,105.21999999999998,0.2375750671414467,-0.495924999468966,0.495924999468966,0.2375750671414467,5.0,2.0,23.0,8.0,6.0,3.0,7.0,0.5333333333333333,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.1993612450772786,687.9624464541354,-1.64,14.743300079491233,4.992404732635669,13.556770721936878,0.0,0.0,6.923737199690624,43.62734168629738,13.08951281182515,17.568732508492303,5.749511833283905,0.0,15.921036497765195,0.0,0.0,18.26118733296969,0.0,4.899909730850478,16.049284516405002,18.24004229813441,33.288823164927834,23.762552697081823,0.0,5.749511833283905,15.921036497765195,9.87583669140799,57.61080261930555,10.023291153407584,5.917906046161393,18.90801031431363,28.086989413538276,0.0,0.0,0.0,0.0,5.749511833283905,0.0,14.743300079491233,4.992404732635669,13.556770721936878,0.0,0.0,6.923737199690624,43.62734168629738,13.08951281182515,17.568732508492303,5.749511833283905,0.0,15.921036497765195,0.0,0.0,18.26118733296969,0.0,4.899909730850478,16.049284516405002,18.24004229813441,33.288823164927834,23.762552697081823,0.0,5.749511833283905,15.921036497765195,9.87583669140799,57.61080261930555,10.023291153407584,5.917906046161393,18.90801031431363,28.086989413538276,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.1082694121699275,0.0366623973467601,0.0995559738371167,0.0,0.0,0.0508453977459456,0.3203832665308534,0.0961246023675826,0.1290183562031112,0.042222315431239,0.0,0.1169182783674633,0.0,0.0,0.1341034915795991,0.0,0.0359831478288133,0.117860084985739,0.1339482101650186,0.2444609616885568,0.1745035099535705,0.0,0.042222315431239,0.1169182783674633,0.0725245384343993,0.4230726974693158,0.0736073901593491,0.0434589410403471,0.1388535233628852,0.206260594102464,0.0,0.0,0.0,0.0,0.042222315431239,0.0
